row_id,L,P,tipo,linhas_executaveis,linhas_executadas,linhas_nao_executadas,binary_tempo_ns,binary_memoria_kb,binary_iteracoes,interpolation_tempo_ns,interpolation_memoria_kb,interpolation_iteracoes,binary_interpolation_tempo_ns,binary_interpolation_memoria_kb,binary_interpolation_iteracoes,interpolation_once_binary_tempo_ns,interpolation_once_binary_memoria_kb,interpolation_once_binary_iteracoes
sim_017_L_32768_P_80_fault,32768,80,fault,32768,26214,6554,66.898,17504.0,13.952,44.84,17504.0,3.341,53.216,17504.0,3.221,65.556,17504.0,13.488
sim_017_L_32768_P_80_uniform,32768,80,uniform,32768,26214,6554,66.175,17796.0,13.949,41.062,17796.0,2.818,44.6,17796.0,2.788,70.881,17796.0,13.375
sim_017_L_4096_P_30_biased,4096,30,biased,4096,1228,2868,42.049,17512.0,10.058,122.298,17512.0,7.392,48.864,17512.0,2.962,48.11,17512.0,8.888
sim_017_L_4096_P_30_cluster,4096,30,cluster,4096,1228,2868,51.951,17796.0,9.915,125.926,17796.0,7.303,91.973,17796.0,4.495,53.152,17796.0,10.476
sim_017_L_4096_P_30_fault,4096,30,fault,4096,1228,2868,50.397,17504.0,10.055,65.793,17504.0,3.894,68.644,17504.0,3.526,57.811,17504.0,9.55
sim_017_L_4096_P_30_uniform,4096,30,uniform,4096,1228,2868,44.124,17744.0,10.026,43.109,17744.0,2.931,47.897,17744.0,2.735,47.019,17744.0,8.884
sim_017_L_4096_P_40_biased,4096,40,biased,4096,1638,2458,40.58,17452.0,10.355,81.764,17452.0,5.4,57.764,17452.0,3.187,47.927,17452.0,8.91
sim_017_L_4096_P_40_cluster,4096,40,cluster,4096,1638,2458,51.561,17668.0,10.334,124.927,17668.0,7.543,89.915,17668.0,4.614,58.982,17668.0,10.302
sim_017_L_4096_P_40_fault,4096,40,fault,4096,1638,2458,44.843,17744.0,10.355,50.435,17744.0,3.529,59.65,17744.0,3.361,52.649,17744.0,10.446
sim_017_L_4096_P_40_uniform,4096,40,uniform,4096,1638,2458,42.559,17744.0,10.339,39.845,17744.0,2.824,46.262,17744.0,2.719,52.077,17744.0,9.164
sim_017_L_4096_P_50_biased,4096,50,biased,4096,2048,2048,47.665,17668.0,10.504,80.425,17668.0,5.012,60.377,17668.0,3.479,45.562,17668.0,9.767
sim_017_L_4096_P_50_cluster,4096,50,cluster,4096,2048,2048,46.412,17512.0,10.503,134.05,17512.0,7.891,78.51,17512.0,4.554,54.843,17512.0,10.251
sim_017_L_4096_P_50_fault,4096,50,fault,4096,2048,2048,40.513,17452.0,10.503,43.533,17452.0,3.342,52.146,17452.0,3.054,43.642,17452.0,9.819
sim_017_L_4096_P_50_uniform,4096,50,uniform,4096,2048,2048,51.04,17744.0,10.504,35.425,17744.0,2.538,42.488,17744.0,2.45,52.597,17744.0,9.825
sim_017_L_4096_P_60_biased,4096,60,biased,4096,2457,1639,47.09,17504.0,10.747,58.575,17504.0,4.072,59.765,17504.0,3.466,49.987,17504.0,9.375
sim_017_L_4096_P_60_cluster,4096,60,cluster,4096,2457,1639,48.329,17452.0,10.704,101.989,17452.0,6.415,80.105,17452.0,4.608,54.461,17452.0,10.516
sim_017_L_4096_P_60_fault,4096,60,fault,4096,2457,1639,46.809,17504.0,10.739,39.593,17504.0,3.061,50.435,17504.0,2.881,45.045,17504.0,10.054
sim_017_L_4096_P_60_uniform,4096,60,uniform,4096,2457,1639,50.388,17544.0,10.739,38.694,17544.0,2.797,40.658,17544.0,2.739,60.847,17544.0,10.589
sim_017_L_4096_P_70_biased,4096,70,biased,4096,2867,1229,46.322,17744.0,10.876,52.823,17744.0,3.67,57.175,17744.0,3.388,51.891,17744.0,9.688
sim_017_L_4096_P_70_cluster,4096,70,cluster,4096,2867,1229,47.018,17504.0,10.85,78.954,17504.0,5.095,71.019,17504.0,4.306,51.948,17504.0,10.746
sim_017_L_4096_P_70_fault,4096,70,fault,4096,2867,1229,53.593,17796.0,10.878,43.432,17796.0,3.091,49.491,17796.0,3.01,59.337,17796.0,10.601
sim_017_L_4096_P_70_uniform,4096,70,uniform,4096,2867,1229,52.285,17452.0,10.884,36.753,17452.0,2.641,40.096,17452.0,2.62,51.162,17452.0,10.525
sim_017_L_4096_P_80_biased,4096,80,biased,4096,3276,820,52.468,17532.0,10.95,50.839,17532.0,3.333,54.719,17532.0,3.229,53.247,17532.0,9.597
sim_017_L_4096_P_80_cluster,4096,80,cluster,4096,3276,820,44.55,17544.0,10.94,59.486,17544.0,4.265,68.568,17544.0,3.973,53.13,17544.0,10.905
sim_017_L_4096_P_80_fault,4096,80,fault,4096,3276,820,46.21,17504.0,10.946,38.008,17504.0,2.784,49.755,17504.0,2.685,58.936,17504.0,9.789
sim_017_L_4096_P_80_uniform,4096,80,uniform,4096,3276,820,43.9,17796.0,10.956,34.16,17796.0,2.365,44.338,17796.0,2.342,66.4,17796.0,10.624
sim_017_L_512_P_30_biased,512,30,biased,512,153,359,35.042,17796.0,7.105,71.851,17796.0,4.797,32.943,17796.0,2.324,29.061,17796.0,5.891
sim_017_L_512_P_30_cluster,512,30,cluster,512,153,359,31.712,17744.0,7.461,27.941,17744.0,1.662,19.245,17744.0,0.9,47.357,17744.0,7.367
sim_017_L_512_P_30_fault,512,30,fault,512,153,359,31.051,17512.0,7.076,34.129,17512.0,2.443,44.468,17512.0,2.322,36.674,17512.0,6.693
sim_017_L_512_P_30_uniform,512,30,uniform,512,153,359,34.732,17452.0,7.082,27.368,17452.0,1.914,29.496,17452.0,1.855,30.32,17452.0,6.188
sim_017_L_512_P_40_biased,512,40,biased,512,204,308,31.28,17796.0,7.389,47.338,17796.0,3.771,49.426,17796.0,2.648,43.95,17796.0,6.199
sim_017_L_512_P_40_cluster,512,40,cluster,512,204,308,37.231,17452.0,7.012,91.254,17452.0,4.996,62.803,17452.0,3.139,51.777,17452.0,7.746
sim_017_L_512_P_40_fault,512,40,fault,512,204,308,33.221,17504.0,7.338,37.266,17504.0,2.836,54.3,17504.0,2.682,45.36,17504.0,7.137
sim_017_L_512_P_40_uniform,512,40,uniform,512,204,308,33.499,17796.0,7.332,26.791,17796.0,2.092,32.931,17796.0,2.062,39.599,17796.0,6.754
sim_017_L_512_P_50_biased,512,50,biased,512,256,256,32.513,17668.0,7.523,41.686,17668.0,3.43,41.832,17668.0,2.797,31.438,17668.0,6.248
sim_017_L_512_P_50_cluster,512,50,cluster,512,256,256,46.71,17504.0,7.533,104.352,17504.0,4.967,72.935,17504.0,3.574,56.608,17504.0,7.934
sim_017_L_512_P_50_fault,512,50,fault,512,256,256,33.53,17544.0,7.52,37.482,17544.0,3.26,45.655,17544.0,2.779,32.755,17544.0,7.188
sim_017_L_512_P_50_uniform,512,50,uniform,512,256,256,35.86,17504.0,7.523,28.956,17504.0,2.4,39.89,17504.0,2.32,46.01,17504.0,6.99
sim_017_L_512_P_60_biased,512,60,biased,512,307,205,44.119,17544.0,7.783,51.736,17544.0,2.963,61.073,17544.0,2.666,47.587,17544.0,6.615
sim_017_L_512_P_60_cluster,512,60,cluster,512,307,205,38.066,17744.0,7.701,100.174,17744.0,5.066,68.824,17744.0,3.5,46.274,17744.0,8.174
sim_017_L_512_P_60_fault,512,60,fault,512,307,205,43.821,17668.0,7.76,39.179,17668.0,2.602,42.333,17668.0,2.482,37.839,17668.0,7.502
sim_017_L_512_P_60_uniform,512,60,uniform,512,307,205,36.504,17744.0,7.723,33.976,17744.0,2.473,45.058,17744.0,2.438,47.757,17744.0,6.852
sim_017_L_512_P_70_biased,512,70,biased,512,358,154,47.674,17796.0,7.867,49.064,17796.0,2.734,49.743,17796.0,2.648,43.581,17796.0,7.062
sim_017_L_512_P_70_cluster,512,70,cluster,512,358,154,33.445,17512.0,7.99,83.237,17512.0,4.381,61.293,17512.0,3.346,50.204,17512.0,8.105
sim_017_L_512_P_70_fault,512,70,fault,512,358,154,37.338,17544.0,7.896,40.158,17544.0,2.559,41.536,17544.0,2.482,44.456,17544.0,7.275
sim_017_L_512_P_70_uniform,512,70,uniform,512,358,154,30.072,17668.0,7.898,43.677,17668.0,2.357,52.337,17668.0,2.34,55.838,17668.0,7.102
sim_017_L_512_P_80_biased,512,80,biased,512,409,103,45.712,17796.0,7.943,41.329,17796.0,2.396,40.099,17796.0,2.336,42.779,17796.0,7.121
sim_017_L_512_P_80_cluster,512,80,cluster,512,409,103,39.268,17512.0,8.02,40.385,17512.0,2.199,24.925,17512.0,1.605,45.618,17512.0,7.609
sim_017_L_512_P_80_fault,512,80,fault,512,409,103,36.364,17532.0,7.979,42.318,17532.0,2.707,44.459,17532.0,2.648,35.685,17532.0,7.988
sim_017_L_512_P_80_uniform,512,80,uniform,512,409,103,41.917,17504.0,7.965,35.773,17504.0,2.512,61.068,17504.0,2.512,52.321,17504.0,7.32
sim_017_L_64_P_30_biased,64,30,biased,64,19,45,15.188,17544.0,4.406,30.276,17544.0,2.406,28.585,17544.0,1.547,27.914,17544.0,4.094
sim_017_L_64_P_30_cluster,64,30,cluster,64,19,45,14.692,17532.0,4.594,35.365,17532.0,2.844,30.729,17532.0,2.234,28.738,17532.0,4.594
sim_017_L_64_P_30_fault,64,30,fault,64,19,45,15.542,17532.0,4.094,14.653,17532.0,1.312,18.484,17532.0,1.312,29.819,17532.0,4.062
sim_017_L_64_P_30_uniform,64,30,uniform,64,19,45,15.85,17504.0,4.344,20.704,17504.0,1.375,23.774,17504.0,1.375,33.988,17504.0,4.031
sim_017_L_64_P_40_biased,64,40,biased,64,25,39,16.187,17796.0,4.516,21.639,17796.0,1.906,34.255,17796.0,1.656,33.466,17796.0,3.75
sim_017_L_64_P_40_cluster,64,40,cluster,64,25,39,19.603,17744.0,4.594,6.074,17744.0,0.391,6.003,17744.0,0.391,13.751,17744.0,3.438
sim_017_L_64_P_40_fault,64,40,fault,64,25,39,23.149,17512.0,4.5,20.093,17512.0,1.75,29.275,17512.0,1.734,27.345,17512.0,4.531
sim_017_L_64_P_40_uniform,64,40,uniform,64,25,39,14.55,17744.0,4.516,21.234,17744.0,1.156,19.552,17744.0,1.125,22.426,17744.0,3.984
sim_017_L_64_P_50_biased,64,50,biased,64,32,32,20.42,17744.0,4.625,24.141,17744.0,1.922,37.103,17744.0,1.844,24.668,17744.0,4.859
sim_017_L_64_P_50_cluster,64,50,cluster,64,32,32,27.063,17744.0,4.609,44.976,17744.0,2.656,51.889,17744.0,2.188,35.793,17744.0,4.891
sim_017_L_64_P_50_fault,64,50,fault,64,32,32,18.177,17796.0,4.703,42.825,17796.0,2.734,39.347,17796.0,2.094,33.538,17796.0,4.422
sim_017_L_64_P_50_uniform,64,50,uniform,64,32,32,16.258,17504.0,4.75,38.632,17504.0,2.938,40.347,17504.0,2.141,36.158,17504.0,4.391
sim_017_L_64_P_60_biased,64,60,biased,64,38,26,35.677,17532.0,4.859,38.685,17532.0,2.094,45.715,17532.0,1.875,36.678,17532.0,3.891
sim_017_L_64_P_60_cluster,64,60,cluster,64,38,26,25.479,17512.0,4.703,52.488,17512.0,3.031,33.253,17512.0,1.906,23.736,17512.0,4.469
sim_017_L_64_P_60_fault,64,60,fault,64,38,26,23.326,17668.0,4.828,28.19,17668.0,1.594,30.562,17668.0,1.5,22.851,17668.0,4.109
sim_017_L_64_P_60_uniform,64,60,uniform,64,38,26,32.75,17532.0,4.891,33.97,17532.0,1.75,38.318,17532.0,1.812,30.026,17532.0,4.688
sim_017_L_64_P_70_biased,64,70,biased,64,44,20,17.66,17512.0,5.016,22.126,17512.0,1.672,26.856,17512.0,1.672,34.496,17512.0,3.75
sim_017_L_64_P_70_cluster,64,70,cluster,64,44,20,15.996,17452.0,4.797,19.851,17452.0,1.797,21.794,17452.0,1.594,30.891,17452.0,4.688
sim_017_L_64_P_70_fault,64,70,fault,64,44,20,28.645,17512.0,4.953,34.177,17512.0,2.141,32.687,17512.0,1.953,28.803,17512.0,4.188
sim_017_L_64_P_70_uniform,64,70,uniform,64,44,20,17.587,17532.0,4.984,21.447,17532.0,1.719,28.617,17532.0,1.688,19.797,17532.0,3.906
sim_017_L_64_P_80_biased,64,80,biased,64,51,13,24.447,17668.0,5.062,26.646,17668.0,1.609,25.231,17668.0,1.594,24.169,17668.0,3.938
sim_017_L_64_P_80_cluster,64,80,cluster,64,51,13,23.344,17668.0,5.109,14.141,17668.0,0.797,13.2,17668.0,0.797,17.868,17668.0,2.016
sim_017_L_64_P_80_fault,64,80,fault,64,51,13,23.965,17532.0,4.984,25.105,17532.0,1.922,28.974,17532.0,1.609,28.217,17532.0,3.766
sim_017_L_64_P_80_uniform,64,80,uniform,64,51,13,27.982,17504.0,5.062,36.609,17504.0,2.078,37.002,17504.0,2.078,37.761,17504.0,5.375
sim_017_L_65536_P_30_biased,65536,30,biased,65536,19660,45876,70.499,20936.0,14.03,151.651,20936.0,9.959,61.94,20936.0,3.603,66.968,20936.0,12.575
sim_017_L_65536_P_30_cluster,65536,30,cluster,65536,19660,45876,66.47,20940.0,14.005,145.306,20940.0,8.596,109.588,20940.0,6.025,71.959,20940.0,14.157
sim_017_L_65536_P_30_fault,65536,30,fault,65536,19660,45876,70.27,20940.0,14.038,54.253,20940.0,3.738,62.846,20940.0,3.471,72.914,20940.0,13.471
sim_017_L_65536_P_30_uniform,65536,30,uniform,65536,19660,45876,70.112,20596.0,14.039,47.137,20596.0,3.142,55.196,20596.0,3.05,72.185,20596.0,14.132
sim_017_L_65536_P_40_biased,65536,40,biased,65536,26214,39322,69.669,20936.0,14.352,121.445,20936.0,7.423,71.806,20936.0,3.893,65.61,20936.0,12.912
sim_017_L_65536_P_40_cluster,65536,40,cluster,65536,26214,39322,70.832,21280.0,14.328,127.252,21280.0,7.849,105.022,21280.0,5.625,68.427,21280.0,13.789
sim_017_L_65536_P_40_fault,65536,40,fault,65536,26214,39322,70.161,21020.0,14.347,55.811,21020.0,3.797,64.578,21020.0,3.574,70.023,21020.0,14.178
sim_017_L_65536_P_40_uniform,65536,40,uniform,65536,26214,39322,70.822,21112.0,14.349,48.66,21112.0,3.343,56.843,21112.0,3.253,66.662,21112.0,13.393
sim_017_L_65536_P_50_biased,65536,50,biased,65536,32768,32768,68.687,21324.0,14.5,97.005,21324.0,6.153,69.057,21324.0,4.059,63.976,21324.0,13.119
sim_017_L_65536_P_50_cluster,65536,50,cluster,65536,32768,32768,67.977,21324.0,14.5,110.168,21324.0,7.311,99.049,21324.0,5.397,66.071,21324.0,13.533
sim_017_L_65536_P_50_fault,65536,50,fault,65536,32768,32768,70.304,21108.0,14.5,57.516,21108.0,4.006,65.938,21108.0,3.752,68.016,21108.0,13.821
sim_017_L_65536_P_50_uniform,65536,50,uniform,65536,32768,32768,69.81,21324.0,14.5,45.934,21324.0,3.247,55.578,21324.0,3.133,71.426,21324.0,13.546
sim_017_L_65536_P_60_biased,65536,60,biased,65536,39321,26215,69.833,21324.0,14.735,79.669,21324.0,5.246,68.184,21324.0,4.019,64.75,21324.0,13.304
sim_017_L_65536_P_60_cluster,65536,60,cluster,65536,39321,26215,71.903,21208.0,14.727,106.32,21208.0,6.635,93.881,21208.0,5.311,67.577,21208.0,14.085
sim_017_L_65536_P_60_fault,65536,60,fault,65536,39321,26215,70.999,21076.0,14.734,50.095,21076.0,3.512,57.273,21076.0,3.356,68.86,21076.0,13.669
sim_017_L_65536_P_60_uniform,65536,60,uniform,65536,39321,26215,71.611,21392.0,14.735,49.987,21392.0,3.439,56.182,21392.0,3.363,69.511,21392.0,13.777
sim_017_L_65536_P_70_biased,65536,70,biased,65536,45875,19661,72.868,21592.0,14.872,72.37,21592.0,4.745,65.329,21592.0,3.927,66.12,21592.0,13.651
sim_017_L_65536_P_70_cluster,65536,70,cluster,65536,45875,19661,71.035,21324.0,14.85,92.242,21324.0,5.927,85.048,21324.0,4.813,67.531,21324.0,13.859
sim_017_L_65536_P_70_fault,65536,70,fault,65536,45875,19661,72.237,21108.0,14.87,52.553,21108.0,3.761,62.219,21108.0,3.643,68.551,21108.0,14.414
sim_017_L_65536_P_70_uniform,65536,70,uniform,65536,45875,19661,70.423,21076.0,14.872,41.314,21076.0,3.04,49.091,21076.0,3.002,69.368,21076.0,13.737
sim_017_L_65536_P_80_biased,65536,80,biased,65536,52428,13108,67.414,21356.0,14.95,61.31,21356.0,4.198,63.002,21356.0,3.835,61.73,21356.0,13.527
sim_017_L_65536_P_80_cluster,65536,80,cluster,65536,52428,13108,71.453,21652.0,14.95,72.456,21652.0,5.042,71.797,21652.0,4.273,68.95,21652.0,14.447
sim_017_L_65536_P_80_fault,65536,80,fault,65536,52428,13108,70.566,21324.0,14.949,45.888,21324.0,3.538,56.366,21324.0,3.429,70.912,21324.0,14.549
sim_017_L_65536_P_80_uniform,65536,80,uniform,65536,52428,13108,71.895,21108.0,14.95,37.51,21108.0,2.73,41.645,21108.0,2.702,70.371,21108.0,14.142
sim_017_L_8192_P_30_biased,8192,30,biased,8192,2457,5735,49.152,21208.0,11.044,124.144,21208.0,7.796,53.661,21208.0,3.154,47.543,21208.0,9.702
sim_017_L_8192_P_30_cluster,8192,30,cluster,8192,2457,5735,52.798,21324.0,11.266,101.398,21324.0,6.619,76.933,21324.0,4.284,56.262,21324.0,10.493
sim_017_L_8192_P_30_fault,8192,30,fault,8192,2457,5735,46.778,21356.0,11.045,53.639,21356.0,3.722,62.975,21356.0,3.465,54.09,21356.0,10.361
sim_017_L_8192_P_30_uniform,8192,30,uniform,8192,2457,5735,50.741,21324.0,11.037,39.103,21324.0,2.718,43.472,21324.0,2.63,62.148,21324.0,10.552
sim_017_L_8192_P_40_biased,8192,40,biased,8192,3276,4916,50.047,21640.0,11.343,88.316,21640.0,5.852,59.756,21640.0,3.443,48.567,21640.0,10.097
sim_017_L_8192_P_40_cluster,8192,40,cluster,8192,3276,4916,55.687,21108.0,11.259,132.464,21108.0,7.883,87.246,21108.0,4.955,53.169,21108.0,11.013
sim_017_L_8192_P_40_fault,8192,40,fault,8192,3276,4916,57.442,21208.0,11.354,44.181,21208.0,3.154,50.465,21208.0,2.942,51.096,21208.0,10.312
sim_017_L_8192_P_40_uniform,8192,40,uniform,8192,3276,4916,54.719,21640.0,11.352,42.889,21640.0,3.183,59.45,21640.0,3.104,61.409,21640.0,10.827
sim_017_L_8192_P_50_biased,8192,50,biased,8192,4096,4096,53.364,21172.0,11.502,70.927,21172.0,4.982,59.496,21172.0,3.552,52.452,21172.0,10.344
sim_017_L_8192_P_50_cluster,8192,50,cluster,8192,4096,4096,48.053,21640.0,11.504,117.919,21640.0,7.614,93.119,21640.0,5.254,55.608,21640.0,12.083
sim_017_L_8192_P_50_fault,8192,50,fault,8192,4096,4096,51.739,21356.0,11.502,41.763,21356.0,3.196,51.555,21356.0,2.985,58.899,21356.0,11.376
sim_017_L_8192_P_50_uniform,8192,50,uniform,8192,4096,4096,54.697,21208.0,11.502,44.144,21208.0,3.132,47.047,21208.0,2.971,55.974,21208.0,10.892
sim_017_L_8192_P_60_biased,8192,60,biased,8192,4915,3277,50.244,21592.0,11.735,73.712,21592.0,4.761,62.23,21592.0,3.688,52.057,21592.0,11.062
sim_017_L_8192_P_60_cluster,8192,60,cluster,8192,4915,3277,54.064,21172.0,11.673,102.761,21172.0,6.356,82.544,21172.0,4.737,54.649,21172.0,11.102
sim_017_L_8192_P_60_fault,8192,60,fault,8192,4915,3277,57.074,21324.0,11.73,46.307,21324.0,3.379,55.486,21324.0,3.258,64.821,21324.0,11.783
sim_017_L_8192_P_60_uniform,8192,60,uniform,8192,4915,3277,50.928,21592.0,11.741,42.84,21592.0,2.881,50.767,21592.0,2.825,57.963,21592.0,11.33
sim_017_L_8192_P_70_biased,8192,70,biased,8192,5734,2458,47.068,21208.0,11.872,62.384,21208.0,4.076,64.225,21208.0,3.707,52.191,21208.0,11.337
sim_017_L_8192_P_70_cluster,8192,70,cluster,8192,5734,2458,55.212,21652.0,11.868,81.035,21652.0,5.411,80.047,21652.0,4.635,53.875,21652.0,11.728
sim_017_L_8192_P_70_fault,8192,70,fault,8192,5734,2458,54.923,21208.0,11.874,52.915,21208.0,3.471,61.184,21208.0,3.339,59.516,21208.0,10.694
sim_017_L_8192_P_70_uniform,8192,70,uniform,8192,5734,2458,53.331,21108.0,11.875,37.753,21108.0,3.114,47.71,21108.0,3.066,57.998,21108.0,11.435
sim_017_L_8192_P_80_biased,8192,80,biased,8192,6553,1639,51.112,21652.0,11.953,53.344,21652.0,3.75,60.623,21652.0,3.557,51.924,21652.0,10.974
sim_017_L_8192_P_80_cluster,8192,80,cluster,8192,6553,1639,50.284,21592.0,11.972,71.276,21592.0,4.705,81.161,21592.0,4.175,62.186,21592.0,11.645
sim_017_L_8192_P_80_fault,8192,80,fault,8192,6553,1639,51.719,21172.0,11.954,42.916,21172.0,3.201,51.977,21172.0,3.111,62.805,21172.0,11.608
sim_017_L_8192_P_80_uniform,8192,80,uniform,8192,6553,1639,54.91,21356.0,11.95,38.816,21356.0,2.724,43.435,21356.0,2.688,55.898,21356.0,11.606
sim_018_L_1024_P_30_biased,1024,30,biased,1024,307,717,31.71,13484.0,8.072,74.935,13484.0,5.312,42.222,13484.0,2.653,33.674,13484.0,6.758
sim_018_L_1024_P_30_cluster,1024,30,cluster,1024,307,717,23.212,13484.0,7.875,72.386,13484.0,5.875,51.922,13484.0,3.261,34.478,13484.0,8.09
sim_018_L_1024_P_30_fault,1024,30,fault,1024,307,717,24.306,13356.0,8.059,28.794,13356.0,2.441,32.548,13356.0,2.306,34.211,13356.0,7.387
sim_018_L_1024_P_30_uniform,1024,30,uniform,1024,307,717,26.804,13356.0,8.049,27.546,13356.0,2.255,29.152,13356.0,2.163,32.655,13356.0,7.75
sim_018_L_1024_P_40_biased,1024,40,biased,1024,409,615,27.978,13476.0,8.34,56.234,13476.0,4.157,44.804,13476.0,2.869,40.489,13476.0,7.038
sim_018_L_1024_P_40_cluster,1024,40,cluster,1024,409,615,32.32,13472.0,8.499,56.508,13472.0,4.104,42.435,13472.0,2.648,44.545,13472.0,8.4
sim_018_L_1024_P_40_fault,1024,40,fault,1024,409,615,27.843,13484.0,8.354,33.634,13484.0,2.997,42.904,13484.0,2.841,39.685,13484.0,8.036
sim_018_L_1024_P_40_uniform,1024,40,uniform,1024,409,615,37.785,13612.0,8.369,41.578,13612.0,3.054,51.086,13612.0,2.905,35.317,13612.0,8.153
sim_018_L_1024_P_50_biased,1024,50,biased,1024,512,512,36.411,13612.0,8.516,59.551,13612.0,4.315,54.728,13612.0,3.247,45.188,13612.0,7.725
sim_018_L_1024_P_50_cluster,1024,50,cluster,1024,512,512,37.274,13612.0,8.587,56.341,13612.0,4.054,47.66,13612.0,2.736,37.307,13612.0,8.196
sim_018_L_1024_P_50_fault,1024,50,fault,1024,512,512,31.736,13476.0,8.511,36.187,13476.0,3.036,43.19,13476.0,2.887,40.384,13476.0,9.036
sim_018_L_1024_P_50_uniform,1024,50,uniform,1024,512,512,37.094,13484.0,8.511,37.419,13484.0,2.597,40.138,13484.0,2.535,38.203,13484.0,8.309
sim_018_L_1024_P_60_biased,1024,60,biased,1024,614,410,31.455,13472.0,8.739,51.175,13472.0,3.597,54.799,13472.0,3.288,42.156,13472.0,8.338
sim_018_L_1024_P_60_cluster,1024,60,cluster,1024,614,410,39.231,13476.0,8.767,81.86,13476.0,5.224,56.451,13476.0,3.238,41.606,13476.0,8.515
sim_018_L_1024_P_60_fault,1024,60,fault,1024,614,410,39.856,13484.0,8.723,40.883,13484.0,3.061,39.692,13484.0,2.882,36.815,13484.0,7.744
sim_018_L_1024_P_60_uniform,1024,60,uniform,1024,614,410,34.119,13608.0,8.752,45.2,13608.0,2.819,43.951,13608.0,2.77,46.032,13608.0,8.376
sim_018_L_1024_P_70_biased,1024,70,biased,1024,716,308,35.56,13484.0,8.893,43.513,13484.0,3.043,46.391,13484.0,2.952,41.009,13484.0,7.588
sim_018_L_1024_P_70_cluster,1024,70,cluster,1024,716,308,38.099,13484.0,8.953,62.9,13484.0,4.668,53.711,13484.0,2.965,41.929,13484.0,8.517
sim_018_L_1024_P_70_fault,1024,70,fault,1024,716,308,38.056,13476.0,8.894,37.183,13476.0,2.843,38.94,13476.0,2.758,42.543,13476.0,8.198
sim_018_L_1024_P_70_uniform,1024,70,uniform,1024,716,308,35.382,13484.0,8.886,28.895,13484.0,2.55,35.624,13484.0,2.502,52.789,13484.0,9.298
sim_018_L_1024_P_80_biased,1024,80,biased,1024,819,205,37.793,13472.0,8.956,43.827,13472.0,2.976,42.587,13472.0,2.89,48.62,13472.0,8.46
sim_018_L_1024_P_80_cluster,1024,80,cluster,1024,819,205,35.791,13476.0,8.876,56.381,13476.0,3.688,46.859,13476.0,3.097,47.306,13476.0,9.359
sim_018_L_1024_P_80_fault,1024,80,fault,1024,819,205,40.82,13472.0,8.964,37.003,13472.0,2.466,34.945,13472.0,2.325,37.921,13472.0,8.283
sim_018_L_1024_P_80_uniform,1024,80,uniform,1024,819,205,36.683,13484.0,8.965,39.76,13484.0,2.475,41.722,13484.0,2.463,48.033,13484.0,7.95
sim_018_L_128_P_30_biased,128,30,biased,128,38,90,19.284,13608.0,5.062,51.727,13608.0,3.211,29.179,13608.0,1.695,30.289,13608.0,4.523
sim_018_L_128_P_30_cluster,128,30,cluster,128,38,90,17.367,13484.0,5.555,6.987,13484.0,0.297,5.609,13484.0,0.297,14.922,13484.0,4.516
sim_018_L_128_P_30_fault,128,30,fault,128,38,90,20.108,13476.0,5.031,24.449,13476.0,1.867,23.129,13476.0,1.805,21.936,13476.0,5.172
sim_018_L_128_P_30_uniform,128,30,uniform,128,38,90,17.319,13476.0,5.172,27.625,13604.0,2.438,28.907,13604.0,2.094,25.108,13604.0,4.68
sim_018_L_128_P_40_biased,128,40,biased,128,51,77,16.561,13484.0,5.305,45.55,13484.0,3.5,40.987,13484.0,2.461,28.552,13484.0,5.094
sim_018_L_128_P_40_cluster,128,40,cluster,128,51,77,21.141,13612.0,5.555,6.307,13612.0,0.398,5.266,13612.0,0.398,20.797,13612.0,4.008
sim_018_L_128_P_40_fault,128,40,fault,128,51,77,27.746,13604.0,5.438,28.85,13604.0,2.305,29.312,13604.0,2.039,27.461,13604.0,5.055
sim_018_L_128_P_40_uniform,128,40,uniform,128,51,77,16.69,13728.0,5.406,16.929,13728.0,1.75,25.165,13728.0,1.727,23.935,13728.0,5.203
sim_018_L_128_P_50_biased,128,50,biased,128,64,64,20.742,13472.0,5.586,29.61,13472.0,2.438,42.089,13472.0,2.289,26.908,13472.0,4.984
sim_018_L_128_P_50_cluster,128,50,cluster,128,64,64,35.687,13612.0,5.805,27.017,13612.0,1.758,21.079,13612.0,1.227,31.273,13612.0,5.805
sim_018_L_128_P_50_fault,128,50,fault,128,64,64,25.747,13484.0,5.562,36.739,13484.0,2.281,48.168,13484.0,2.094,37.111,13484.0,5.523
sim_018_L_128_P_50_uniform,128,50,uniform,128,64,64,21.852,13604.0,5.562,21.761,13604.0,1.656,19.035,13604.0,1.633,24.224,13604.0,5.656
